textID,text
6259,Fan speed expressed as a percentage of the maximum rated speed.
6260,Compressor Utilization
6261,Present compressor utilization expressed as a percentage of the maximum rated capacity.
6262,Dehumidifier Utilization
6263,Present dehumidifier utilization expressed as a percentage of the maximum rated capacity.
6264,Reheat Utilization
6265,Present reheating utilization expressed as a percentage of the maximum rated capacity.
6266,Humidifier Utilization
6267,Present humidifier utilization expressed as a percentage of the maximum rated capacity.
6268,Ext Loss of Flow - Event Control
6269,Enable/disable the activation of the [Ext Loss of Flow] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6270,Ext Loss of Flow - Event Type
6271,The event type for the [Ext Loss of Flow] event.
6272,Ext Reheat Lockout - Event Control
6273,Enable/disable the activation of the [Ext Reheat Lockout] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6274,Ext Reheat Lockout - Event Type
6275,The event type for the [Ext Reheat Lockout] event.
6276,Ext Humidifier Lockout - Event Control
6277,Enable/disable the activation of the [Ext Humidifier Lockout] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6278,Ext Humidifier Lockout - Event Type
6279,The event type for the [Ext Humidifier Lockout] event.
6280,Ext Compressor Lockout - Event Control
6281,Enable/disable the activation of the [Ext Compressor Lockout] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6282,Ext Compressor Lockout - Event Type
6283,The event type for the [Ext Compressor Lockout] event.
6284,Ext Over Temperature - Event Control
6285,Enable/disable the activation of the [Ext Over Temperature] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6286,Ext Over Temperature - Event Type
6287,The event type for the [Ext Over Temperature] event.
6288,Condenser VFD Issue - Event Control
6289,Enable/disable the activation of the [Condenser VFD Issue] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6290,Condenser VFD Issue - Event Type
6291,The event type for the [Condenser VFD Issue] event.
6292,Condenser TVSS Issue - Event Control
6293,Enable/disable the activation of the [Condenser TVSS Issue] event (Transient Voltage Surge Suppressor). If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6294,Condenser TVSS Issue - Event Type
6295,The event type for the [Condenser TVSS Issue] event (Transient Voltage Surge Suppressor).
6296,Condenser 1 Issue - Event Control
6297,Enable/disable the activation of the [Condenser 1 Issue] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6298,Condenser 1 Issue - Event Type
6299,The event type for the [Condenser 1 Issue] event.
6300,Input Contact 02 - Event Control
6301,Enable/disable the activation of the [Input Contact 02] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6302,Input Contact 02 - Event Type
6303,The event type for the [Input Contact 02] event.
6304,Input Contact 03 - Event Control
6305,Enable/disable the activation of the [Input Contact 03] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6306,Input Contact 03 - Event Type
6307,The event type for the [Input Contact 03] event.
6308,Input Contact 04 - Event Control
6309,Enable/disable the activation of the [Input Contact 04] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6310,Input Contact 04 - Event Type
6311,The event type for the [Input Contact 04] event.
6312,Ext Over Temperature
6313,A temperature has exceeded its threshold, as indicated by an external input signal.
6314,Ext Loss of Flow
6315,Loss of flow is detected, as indicated by an external input signal.
6316,Ext Condenser Pump High Water
6317,High water is detected in the condenser, as indicated by an external input signal.
6318,Ext Standby Glycol Pump On
6319,The standby glycol pump is on, as indicated by an external input signal.
6320,External Fire Detected
6321,Fire detected, as indicated by an external input signal.
6322,Unit On
6323,Unit was turned on.
6324,Unit Off
6325,Unit was turned off.
6326,Unit Standby
6327,Unit was placed in standby mode.
6328,Unit Partial Shutdown
6329,An event has occurred requiring some system components to be shutdown and disabled.
6330,Unit Shutdown
6331,An event has occurred requiring the unit to be shutdown and disabled to prevent damage to the system.
6332,Water Leakage Detector Sensor Issue
6333,The water leakage detector sensor is disconnected or the signal is out of range.
6334,BMS Communications Timeout
6335,Building Management System (or external monitoring system) has not communicated with the system within the expected timeframe.
6336,Maintenance Due
6337,The calculated maintenance date has been reached.
6338,Maintenance Completed
6339,Maintenance has been completed on the unit.
6340,Clogged Air Filter
6341,Air filter is dirty and needs to be (cleaned or) replaced.
6342,RAM Battery Issue
6343,RAM or RAM backup battery is not operating correctly.
6344,Master Unit Communication Lost
6345,Communication with master unit has been lost.
6346,High Power Shutdown
6347,Supply to high power components has been shutdown.
6348,Ext Condenser Pump High Water - Event Control
6349,Enable/disable the activation of the [Ext Condenser Pump High Water] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6350,Ext Condenser Pump High Water - Event Type
6351,The event type for the [Ext Condenser Pump High Water] event.
6352,Dig Scroll Comp 1 Over Temp - Event Control
6353,Enable/disable the activation of the [Dig Scroll Comp 1 Over Temp] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6354,Dig Scroll Comp 1 Over Temp - Event Type
6355,The event type for the [Dig Scroll Comp 1 Over Temp] event.
6356,Dig Scroll Comp 2 Over Temp
6357,Digital scroll compressor 2 shut off because its head temperature has exceeded the upper threshold.
6358,Dig Scroll Comp 2 Over Temp - Event Control
6359,Enable/disable the activation of the [Dig Scroll Comp 2 Over Temp] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6360,Dig Scroll Comp 2 Over Temp - Event Type
6361,The event type for the [Dig Scroll Comp 2 Over Temp] event.
6362,Ext Standby Glycol Pump On - Event Control
6363,Enable/disable the activation of the [Ext Standby Glycol Pump On] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6364,Ext Standby Glycol Pump On - Event Type
6365,The event type for the [Ext Standby Glycol Pump On] event.
6366,Humidifier Issue - Event Control
6367,Enable/disable the activation of the [Humidifier Issue] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6368,Humidifier Issue - Event Type
6369,The event type for the [Humidifier Issue] event.
6370,Master Unit Communication Lost - Event Control
6371,Enable/disable the activation of the [Master Unit Communication Lost] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6372,Master Unit Communication Lost - Event Type
6373,The event type for the [Master Unit Communication Lost] event.
6374,Clogged Air Filter - Event Control
6375,Enable/disable the activation of the [Clogged Air Filter] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6376,Clogged Air Filter - Event Type
6377,The event type for the [Clogged Air Filter] event.
6378,High Return Humidity - Event Control
6379,Enable/disable the activation of the [High Return Humidity] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6380,High Return Humidity - Event Type
6381,The event type for the [High Return Humidity] event.
6382,Low Return Humidity - Event Control
6383,Enable/disable the activation of the [Low Return Humidity] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6384,Low Return Humidity - Event Type
6385,The event type for the [Low Return Humidity] event.
6386,High Power Shutdown - Event Control
6387,Enable/disable the activation of the [High Power Shutdown] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6388,High Power Shutdown - Event Type
6389,The event type for the [High Power Shutdown] event.
6390,System On/Off Control
6391,Turn system functionality on or off.
6392,Output Of/Uf
6393,The output frequency has exceeded a specified range for a specified period of time.
6394,MMS Module Alarm Active
6395,Active alarm or fault of any module in a multi-module system
6396,Compressor Pump Down Issue
6397,Unable to pump down suction-side pressure during compressor shutdown.
6398,Return Air Sensor Issue
6399,The air sensor at the inlet of the unit is disconnected or the signal is out of range.
6400,Compressor High Pressure Transducer Issue
6401,Compressor high pressure transducer is disconnected or the signal is out of range.
6402,Battery Not Qualified
6403,The UPS battery voltage is not qualified. This event will be detected even in the absence of battery disconnect or when it is open.
6404,Battery Terminals Reversed
6405,The measured battery voltage is a negative value due to reverse battery terminal connections.
6406,Battery Converter Failure
6407,Battery converter failure. This is a summary event caused by one or more power sub-modules in a UPS module.
6408,Inverter SCR Open
6409,The system has detected an open across one or more inverter static switch Silicon Controlled Rectifiers.
6410,Load Sharing Fault
6411,Difference between any phase inverter current of unit and the relevant average output current of parallel system is more than a specific percent of nominal current.
6412,DC Bus Abnormal
6413,The system has detected an abnormal DC Bus Voltage.
6414,Mains Input Neutral Lost
6415,Loss of neutral in the input source is detected.
6416,Load Impact Transfer
6417,On bypass as result of load impact.
6418,User Operation Invalid
6419,User attempted an invalid operation.
6420,Power Sub Module Fault
6421,One or more failures detected in power module, inverter or rectifier.
6422,Output Current Crest Factor Phs A
6423,Output current crest factor of Phase A.
6424,Output Current Crest Factor Phs B
6425,Output current crest factor of Phase B.
6426,Output Current Crest Factor Phs C
6427,Output current crest factor of Phase C.
6428,Input Source Label
6429,Identification of the input power source.
6430,Output Power Label
6431,Label for output of a multi-output transformer.
6432,Output Neutral Current
6433,The system output RMS current for Neutral phase.
6434,Ground Current
6435,The RMS Current flowing to Ground
6436,Branch Accumulated Energy
6437,Total accumulated energy output, since last energy reset.
6438,Output Power Factor
6439,Total power factor, real power/apparent power for all phases combined
6440,Output Percent Load
6441,The percentage of the system's total rated output current that is flowing from the system.
6442,Output Voltage Phs A THD
6443,The percentage of Total Harmonic Distortion of the voltage for phase A.
6444,Output Voltage Phs B THD
6445,The percentage of Total Harmonic Distortion of the voltage for phase B.
6446,Output Voltage Phs C THD
6447,The percentage of Total Harmonic Distortion of the voltage for phase C.
6448,Output Current Phs A THD
6449,The percentage of Total Harmonic Distortion of the current for phase A.
6450,Output Current Phs B THD
6451,The percentage of Total Harmonic Distortion of the current for phase B.
6452,Output Current Phs C THD
6453,The percentage of Total Harmonic Distortion of the current for phase C.
6454,Output Current Phs A K-Factor
6455,Ratio of the sum of the squares of the first 34 current harmonics, scaled by their harmonic index, divided by the sum of the squares of those harmonics. This is useful as an indicator of transformer heating due to harmonics.
6456,Output Current Phs B K-Factor
6457,Output Current Phs C K-Factor
6458,Output Overvoltage
6459,One or more of the output phase voltages has exceeded the limit.
6460,Output Undervoltage
6461,One or more of the output phase voltages has dropped below the limit.
6462,Output Overcurrent
6463,One or more of the phase currents has exceeded the limit.
6464,Neutral Overcurrent
6465,The system's neutral current has exceeded the limit.
6466,Ground Overcurrent
6467,System ground current has exceeded the limit.
6468,Output Voltage THD
6469,The Total Harmonic Distortion of the voltage on one or more of the output phases has exceeded the limit.
6470,Output Frequency Error
6471,The output frequency is outside a specified range.
6472,Transformer Overtemperature
6473,Indicates a unit transformer overtemperature condition.
6474,Panel Label
6475,A configurable label which identifies this panel.
6476,Panel Main Voltage A-B
6477,The RMS voltage between phases A and B at this panel.
6478,Panel Main Voltage B-C
6479,The RMS voltage between phases B and C at this panel.
6480,Panel Main Voltage C-A
6481,The RMS voltage between phases C and A at this panel.
6482,Panel Main Voltage A-N
6483,The RMS voltage between Phase A and Neutral at this panel.
6484,Panel Main Voltage B-N
6485,The RMS voltage between Phase B and Neutral at this panel.
6486,Panel Main Voltage C-N
6487,The RMS voltage between Phase C and Neutral at this panel.
6488,Panel Main Current Phs A
6489,The RMS current for phase A of this panel.
6490,Panel Main Current Phs B
6491,The RMS current for phase B of this panel.
6492,Panel Main Current Phs C
6493,The RMS current for phase C of this panel.
6494,Panel Main Neutral Current
6495,The RMS current for the Neutral phase of this panel.
6496,Panel Main Ground Current
6497,The RMS Ground current for this panel.
6498,Panel Main Output Apparent Power
6499,The total apparent power of all phases in this panel.
6500,Panel Main Output Real Power
6501,The total real power of all phases in this panel.
6502,Panel Main Accumulated Energy
6503,Total accumulated energy output of this panel, since last energy reset. It is the sum of accumulated energy for all phases.
6504,Panel Main Output Power Factor
6505,The power factor, real power/apparent power for all phases combined for this panel.
6506,Panel Main Output Percent Load
6507,The percentage of this panel's rated current capacity flowing through this panel.
6508,Panel Main Voltage Phs A THD
6509,The percentage of Total Harmonic Distortion of the voltage for phase A of this panel.
6510,Panel Main Voltage Phs B THD
6511,The percentage of Total Harmonic Distortion of the voltage for phase B of this panel.
6512,Panel Main Voltage Phs C THD
6513,The percentage of Total Harmonic Distortion of the voltage for phase C of this panel.
6514,Panel Main Current Phs A THD
6515,The percentage of Total Harmonic Distortion of the current for phase A of this panel.
6516,Panel Main Current Phs B THD
6517,The percentage of Total Harmonic Distortion of the current for phase B of this panel.
6518,Panel Main Current Phs C THD
6519,The percentage of Total Harmonic Distortion of the current for phase C of this panel.
6520,Panel Main Current Phs A Crest Factor
6521,The ratio of the peak current amplitude divided by the RMS amplitude for phase A of this panel.
6522,Panel Main Current Phs B Crest Factor
6523,The ratio of the peak current amplitude divided by the RMS amplitude for phase B of this panel
6524,Panel Main Current Phs C Crest Factor
6525,The ratio of the peak current amplitude divided by the RMS amplitude for phase C of this panel
6526,Panel Summary Status
6527,The status for the panel. Detects and annunciates upon occurrence of any branch or panelboard main breaker active event.
6528,Panel Overvoltage
6529,One or more of the phase voltages of this panel has exceeded the limit.
6530,Panel Undervoltage
6531,One or more of the phase voltages of this panel is less than the limit.
6532,Panel Overcurrent
6533,One or more of the phase currents of this panel has exceeded the limit.
6534,Panel Neutral Overcurrent
6535,The Neutral current of this panel has exceeded the limit.
6536,Panel Ground Overcurrent
6537,The Ground current of this panel has exceeded the limit.
6538,Branch Label
6539,A configurable label which identifies this branch circuit.
6540,Branch Current Line 1
6541,The RMS current in Line 1 of this branch.
6542,Branch Current Line 2
6543,The RMS current in Line 2 of this branch.
6544,Branch Current Line 3
6545,The RMS current in Line 3 of this branch.
6546,Branch Output Real Power
6547,The total real power of all phases in this branch.
6548,Total accumulated energy output of this branch, since last energy reset. It is the sum of accumulated energy for all phases.
6549,Branch Output Power Factor
6550,Total power factor, which is real power/apparent power for all phases in this branch combined.
6551,Branch Output Percent Load
6552,The percentage of this branch's total rated current capacity flowing through this branch.
6553,Branch Overcurrent
6554,The current in one or more phases of this branch exceeds the limit.
6555,Branch Undercurrent
6556,The current in one or more phases of this branch is less than the limit.
6557,Subfeed Label
6558,A configurable label which identifies this subfeed circuit.
6559,Subfeed Current Phs A
6560,Subfeed output RMS current for phase A.
6561,Subfeed Current Phs B
6562,Subfeed output RMS current for Phase B.
6563,Subfeed Current Phs C
6564,Subfeed output RMS current for Phase C.
6565,Subfeed Neutral Current
6566,Subfeed RMS current for Neutral.
6567,Subfeed Ground Current
6568,Subfeed RMS current for Ground.
6569,Subfeed Output Apparent Power
6570,Total apparent power output by all phases in this subfeed.
6571,Subfeed Output Real Power
6572,Total real power output by all phases in this subfeed.
6573,Subfeed Accumulated Energy
6574,Total accumulated energy output of this subfeed since last energy reset. It is the sum of accumulated energy for all phases.
6575,Subfeed Power Factor
6576,Total power factor, which is real power/apparent power for all subfeed phases combined.
6577,Subfeed Output Percent Load
6578,The percentage of the subfeeds total rated output current that is flowing in the subfeed.
6579,Subfeed Current Phs A THD
6580,The percentage of Total Harmonic Distortion of the current in phase A of this subfeed.
6581,Subfeed Current Phs B THD
6582,The percentage of Total Harmonic Distortion of the current in phase B of this subfeed.
6583,Subfeed Current Phs C THD
6584,The percentage of Total Harmonic Distortion of the current in phase C of this subfeed.
6585,Subfeed Current Phs A Crest Factor
6586,The ratio of peak current amplitude divided by the RMS amplitude for phase A of this subfeed.
6587,Subfeed Current Phs B Crest Factor
6588,The ratio of peak current amplitude divided by the RMS amplitude for phase B of this subfeed.
6589,Subfeed Current Phs C Crest Factor
6590,The ratio of peak current amplitude divided by the RMS amplitude for phase C of this subfeed.
6591,Subfeed Phase Overcurrent
6592,One or more of the phase currents in this subfeed has exceeded the limit.
6593,Subfeed Neutral Overcurrent
6594,The Neutral current in this subfeed has exceeded the limit.
6595,Subfeed Ground Overcurrent
6596,The Ground current of this subfeed has exceeded the limit.
6597,Event Name
6598,The configurable name for this event.
6599,Event State
6600,The present state of this digital event input.
6601,Output Current Phs A Crest Factor
6602,The ratio of peak current amplitude divided by the RMS amplitude for phase A.
6603,Output Current Phs B Crest Factor
6604,The ratio of peak current amplitude divided by the RMS amplitude for phase B.
6605,Output Current Phs C Crest Factor
6606,The ratio of peak current amplitude divided by the RMS amplitude for phase C.
6607,Branch Receptacle Type
6608,The form factor of the receptacles in the module.
6609,unknown
6610,NEMA 5-15R
6611,NEMA 5-20R
6612,NEMA L5-20R
6613,NEMA L5-30R
6614,NEMA L6-20R
6615,NEMA L6-30R
6616,IEC 60320 Sheet F C13
6617,IEC 60320 Sheet J C19
6618,SEV 1011 Type 12 (Swiss)
6619,SEV 1011 Type 23 (Swiss)
6620,BS 1363 Type G (British)
6621,CEE 7 Type F (Schuko)
6622,CEE 7 Type E (French)
6623,Branch Current
6624,Module's total measured line current, which is the total current being supplied to the branch receptacles.
6625,Branch Available Current Until Alarm
6626,The amount of current increase allowed before the over current alarm occurs.
6627,Branch Percent Current Utilization
6628,The percent of BRM current utilization relative to the BRM's current rating.
6629,Low Current Alarm Threshold
6630,If the module current is below this percentage of the full scale rated value, an under current alarm is activated.
6631,Over Current Warning Threshold
6632,If the module current is above this percentage of the full scale rated value, an over current warning is activated.
6633,Over Current Alarm Threshold
6634,If the module current is above this percentage of the full scale rated value, an over current alarm is activated.
6635,Receptacle Type
6636,Receptacle type (form factor).
6637,Branch Line Source
6638,Branch Receptacle Module source line configuration (for example, L1-N or L1-L2).
6639,unknown
6640,Type L1-N
6641,Type L2-N
6642,Type L3-N
6643,Type L1-L2
6644,Type L2-L3
6645,Type L3-L1
6646,Compressor Shut Down - Ambient Air Low Temp Limit
6647,When the temperature of ambient air falls below this lower threshold, the compressor will be shut off. Correct condensing pressure cannot be achieved when temperature is too low.
6648,Compressor Not Stopping
6649,Compressor commanded to stop, but continues to run.
6650,Compressor State
6651,Compressor operational state.
6652,Compressor Capacity Control State
6653,Compressor capacity control state. When 'ON', the cooling capacity of the compressor has been reduced.
6654,Compressor Head Pressure
6655,Compressor head pressure.
6656,Compressor Hours
6657,Operating hours for compressor since last reset of this value.
6658,Compressor Hours Threshold
6659,Threshold value used in the [Compressor Hours Exceeded] event.
6660,Compressor Hours Exceeded
6661,[Compressor Hours] has exceeded [Compressor Hours Threshold].
6662,Compressor High Head Pressure
6663,Compressor is shut down due to high head pressure.
6664,Compressor Low Suction Pressure
6665,Compressor is shut down due to low suction pressure.
6666,Compressor Thermal Overload
6667,Compressor is shut down due to thermal overload.
6668,Compressor Low Oil Pressure
6669,Compressor low oil pressure.
6670,Compressor Head Pressure Over Threshold
6671,Compressor head pressure has exceeded an upper threshold.
6672,Compressor Loss of Differential Pressure
6673,Compressor is shut down due to low differential pressure.
6674,Condenser Fan Speed
6675,Condenser fan speed expressed as a percentage of the maximum rated speed.
6676,Condenser Fan Issue
6677,Condenser fan is not operating within its operational parameters.
6678,Low Condenser Refrigerant Pressure
6679,Refrigerant pressure in condenser coil is too low.
6680,Fluid Pressure
6681,Fluid pressure. This is the pressure within a closed water/glycol circuit.
6682,Low Fluid Pressure
6683,[Fluid Pressure] has dropped below a specified threshold.
6684,Fluid Cooling Proportional Band
6685,Temperature control band above [Actual Supply Fluid Temp Set Point]. If [Return Fluid Temperature] is within this band, fluid cooling operations are proportionally controlled.
6686,Actual Supply Fluid Temp Set Point
6687,The actual set point value being used for the desired fluid temperature at the outlet of the unit.
6688,Supply Fluid Temp Set Point 1
6689,Set point 1 of desired fluid temperature at the outlet of the unit.
6690,Supply Fluid Temp Set Point 2
6691,Set point 2 of desired fluid temperature at the outlet of the unit.
6692,Supply Fluid Over Temp Threshold 2
6693,Second threshold value used in the [Supply Fluid Over Temp] event.
6694,Supply Fluid Under Temp Threshold
6695,Threshold value used in the [Supply Fluid Under Temp] event.
6696,Supply Fluid Under Temp Threshold 2
6697,Second threshold value used in the [Supply Fluid Under Temp] event.
6698,Return Fluid Temperature
6699,Fluid temperature measured at the inlet of the unit.
6700,Return Fluid Over Temp Threshold
6701,Threshold value used in the [Return Fluid Over Temp] event.
6702,Return Fluid Over Temp Threshold 2
6703,Second threshold value used in the [Return Fluid Over Temp] event.
6704,Return Fluid Under Temp Threshold
6705,Threshold value used in the [Return Fluid Under Temp] event.
6706,Return Fluid Under Temp Threshold 2
6707,Second threshold value used in the [Return Fluid Under Temp] event.
6708,Return Fluid Over Temp
6709,[Return Fluid Temperature] has exceeded a specified threshold.
6710,Return Fluid Under Temp
6711,[Return Fluid Temperature] has dropped below a specified threshold.
6712,Return Fluid Temp Sensor Issue
6713,The return fluid temperature sensor is disconnected or the signal is out of range.
6714,Teamwork Return Fluid Temp Sensor Issue
6715,The return fluid temperature sensors for all Teamwork units are disconnected or the signals are out of range.
6716,All Pumps Loss of Flow
6717,System is shut down due to loss of flow in all available pumps.
6718,Pump Hours
6719,Operating hours for pump since last reset of this value.
6720,Pump Hours Threshold
6721,Threshold value used in the [Pump Hours Exceeded] event.
6722,Pump Hours Exceeded
6723,[Pump Hours] has exceeded [Pump Hours Threshold].
6724,Free Cooling External Temperature Delta
6725,Minimum temperature delta required between return fluid and external ambient air temperatures in order to enable free cooling.
6726,Free Cooling Status
6727,Free cooling status.
6728,Free Cooling Valve Open Position
6729,Free cooling valve open position.
6730,Free Cooling Valve Hours
6731,Operating hours for free cooling valve since last reset of this value.
6732,Free Cooling Valve Hours Threshold
6733,Threshold value used in the [Free Cooling Valve Hours Exceeded] event.
6734,Free Cooling Valve Hours Exceeded
6735,[Free Cooling Valve Hours] has exceeded [Free Cooling Valve Hours Threshold].
6736,Evaporator Return Fluid Temperature
6737,Fluid temperature measured at the inlet of the evaporator.
6738,Evaporator Inlet Temp Sensor Issue
6739,The evaporator inlet temperature sensor is disconnected or the signal is out of range.
6740,Teamwork Evaporator Inlet Temp Sensor Issue
6741,The evaporator inlet temperature sensors for all Teamwork units are disconnected or the signals are out of range.
6742,Evaporator Fluid Freeze - Auto Reset
6743,Evaporator outlet fluid temperature has dropped below the freeze threshold. Evaporator has been shut down, but will restart when the temperature rises above the threshold.
6744,Evaporator Fluid Freeze - Manual Reset Required
6745,Evaporator outlet fluid temperature has dropped below the freeze threshold. Evaporator has been shut down and requires a manual reset.
6746,Supply Brine Temp Set Point
6747,Desired brine fluid temperature at the outlet of the unit.
6748,Supply Heated Water Temp Set Point
6749,Desired heated water temperature at the outlet of the unit.
6750,Standby Units
6751,The number of standby units.
6752,Subgroup Event Occurred During Communication Loss
6753,While subgroup unit communication was lost, an event occurred on the subgroup unit. Please check subgroup unit event log.
6754,Compressor High Head Pressure - Event Control
6755,Enable/disable the activation of the [Compressor High Head Pressure] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6756,Compressor High Head Pressure - Event Type
6757,The event type for the [Compressor High Head Pressure] event.
6758,Compressor Low Suction Pressure - Event Control
6759,Enable/disable the activation of the [Compressor Low Suction Pressure] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6760,Compressor Low Suction Pressure - Event Type
6761,The event type for the [Compressor Low Suction Pressure] event.
6762,Compressor Thermal Overload - Event Control
6763,Enable/disable the activation of the [Compressor Thermal Overload] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6764,Compressor Thermal Overload - Event Type
6765,The event type for the [Compressor Thermal Overload] event.
6766,Branch Capabilities
6767,Branch Receptacle Module capabilities indicates the measurement and/or control capability.  "Current Measurement Only" and "All Measurements" enumeration values are treated as mutually exclusive values.
6768,None
6769,Current Measurement Only
6770,All Measurements
6771,Control
6772,Receptacle Capabilities
6773,Receptacle capabilities indicates the measurement and/or control capability, etc. Measurement capabilities are defined either as all measurements or only current measurements.
6774,Air Temperature Control Type
6775,Type of algorithm used to control the system's output air temperature.
6776,Proportional
6777,Prop+Integral
6778,Intelligent
6779,Air Temperature Proportional Band
6780,Value that is divided evenly to form proportional temperature control bands above and below [Air Temperature Set Point].
6781,Air Temperature Control Integration Time
6782,Time value used when system is under integral air temperature control.
6783,Today's High Air Temperature
6784,The highest external air temperature measured since midnight.
6785,Today's High Air Temperature Time
6786,[Today's High Air Temperature] was measured at this time.
6787,Today's Low Air Temperature
6788,The lowest external air temperature measured since midnight.
6789,Today's Low Air Temperature Time
6790,[Today's Low Air Temperature] was measured at this time.
6791,Supply Air Temperature Set Point
6792,Desired supply air temperature.
6793,Supply Air Temperature Sensor Control
6794,Control mode to be used with the supply air temperature sensor.
6795,Disabled
6796,Limit
6797,Control
6798,Temp Only
6799,Return Air Temperature Set Point
6800,Desired air temperature at the inlet of the unit.
6801,Return Air Under Temp Threshold
6802,Threshold value used in the [Return Air Under Temperature] event.
6803,Return Air Under Temperature
6804,[Return Air Temperature] has dropped below [Return Air Under Temp Threshold].
6805,Ext Air Sensor C Temperature
6806,Air temperature as measured by external air sensor C.
6807,Ext Air Sensor A Over Temp Threshold
6808,Threshold value used in the [External Air Sensor A Over Temperature] event.
6809,Ext Air Sensor A Under Temp Threshold
6810,Threshold value used in the [External Air Sensor A Under Temperature] event.
6811,Return Humidity Set Point
6812,Desired relative humidity at the inlet of the unit.
6813,Humidity Proportional Control Type
6814,Type of algorithm to use for proportional control of output humidity.
6815,Relative
6816,Compensated
6817,Predictive
6818,Humidity Proportional Band
6819,Value that is divided evenly to form proportional humidity control bands above and below [Humidity Set Point].
6820,Humidity Proportional Control Integration Time
6821,Time value used to add an integral term to proportional humidity control. If set to 0, time will not be a factor in the proportional control algorithm.
6822,Today's High Humidity
6823,The highest external humidity measured since midnight.
6824,Today's High Humidity Time
6825,[Today's High Humidity] was measured at this time
6826,Today's Low Humidity
6827,The lowest external humidity measured since midnight.
6828,Today's Low Humidity Time
6829,[Today's Low Humidity] was measured at this time
6830,Ext Air Sensor C Humidity
6831,Relative humidity as measured by external air sensor C.
6832,Ext Air Sensor A High Humidity Threshold
6833,Threshold value used in the [External Air Sensor A High Humidity] event.
6834,Ext Air Sensor A High Humidity
6835,[Ext Air Sensor A Humidity] has exceeded [Ext Air Sensor A High Humidity Threshold].
6836,Ext Air Sensor A Low Humidity Threshold
6837,Threshold value used in the [External Air Sensor A Low Humidity] event.
6838,Ext Air Sensor A Low Humidity
6839,[Ext Air Sensor A Humidity] has dropped below [Ext Air Sensor A Low Humidity Threshold].
6840,Compressor Short Cycle
6841,Compressor short cycle. A short cycle is defined as turning on and off a number of times over a set time period.
6842,Dig Scroll Comp Discharge Temp
6843,Digital scroll compressor discharge temperature.
6844,Dig Scroll Comp Discharge Temp Sensor Issue
6845,Digital scroll compressor discharge temperature sensor is disconnected or the signal is out of range.
6846,Dig Scroll Comp Over Temp
6847,Digital scroll compressor is shut down due to head temperature exceeding an upper threshold.
6848,Free Cooling Internal Temperature Delta
6849,Minimum temperature delta required between supply fluid and internal ambient air temperatures in order to enable free cooling.
6850,Free Cooling Internal Control Mode
6851,Free cooling internal control mode
6852,Disabled
6853,Contact
6854,Value
6855,Free Cooling Fluid Temperature
6856,Free cooling fluid temperature.
6857,Minimum Chilled Water Temp Set Point Enable
6858,Enable/disable the activation of [Minimum Chilled Water Temp Set Point].
6859,Minimum Chilled Water Temp Set Point
6860,Minimum desired chilled water temperature.
6861,Ext Free Cooling Lockout
6862,Free cooling is disabled by an external input signal.
6863,Free Cooling Temp Sensor Issue
6864,The free cooling fluid temperature sensor is disconnected or the signal is out of range.
6865,Hot Water / Hot Gas Valve Hours
6866,Operating hours for hot water / hot gas valve since last reset of this value.
6867,Hot Water / Hot Gas Valve Hours Threshold
6868,Threshold value used in the [Hot Water / Hot Gas Valve Hours Exceeded] event.
6869,Hot Water / Hot Gas Valve Hours Exceeded
